256.45 44256 40195 43772 44482 39795
260.45 43922 41122 44340 44568 39910
264.616666666667 44671 41428 44070 44492 40298
268.616666666667 44205 41323 44480 44592 40408
272.616666666667 45160 42077 44391 45483 41196
276.616666666667 44443 42503 44813 45237 41337
280.616666666667 45239 42422 44717 45033 42004
284.45 44827 42419 44883 45505 41819
288.616666666667 46964 45673 47000 48513 44644
292.616666666667 47502 45935 46799 48296 45427
296.616666666667 47024 45792 47707 49159 46061
300.616666666667 47270 46417 47105 48690 46030
304.616666666667 47324 46245 47034 48586 46639
308.45 47137 45731 46836 48473 46340
312.616666666667 46994 45880 46578 48446 46108
316.616666666667 46508 46395 46917 48524 46095
320.616666666667 46543 45628 47048 48249 46990
324.616666666667 46621 46307 46681 48062 46236
328.616666666667 46688 45629 46792 48349 46227
332.45 48065 47298 48044 46708 48689
336.45 46992 46918 48487 46803 48888
340.45 46903 46945 48207 47183 48480
344.45 47148 46842 47965 46903 48245
348.45 46251 46393 47579 46935 48348
352.45 46162 45896 47278 46823 47513
356.45 47554 47282 47986 47016 50617
360.45 45979 46358 47786 46125 49912
364.45 45787 45884 46972 45976 49536
368.45 45314 45638 47007 46159 48756
372.45 45756 46904 47363 46339 48591
376.45 45469 45951 47693 46192 48213
380.4 46326 44770 49179 44773 48043
384.533333333333 45528 43717 48468 43962 46939
388.533333333333 45278 44045 48145 44154 47365
392.533333333333 45424 44246 48214 44326 47164
396.533333333333 44834 44149 47327 44227 46712
400.533333333333 44865 43921 46993 44234 46635
407.783333333333 43546 42812 44522 44297 47393
411.783333333333 43483 42617 44708 44138 46876
415.783333333333 43110 42086 44362 43673 47020
419.783333333333 42751 42214 43918 43135 46254
423.783333333333 42417 41623 43824 42737 45616
427.783333333333 42381 41534 43681 42531 44760
432.166666666667 42433 42474 42531 41682 44455
436.166666666667 42480 42258 42686 41715 44834
440.166666666667 41767 43121 42742 42402 45098
444.166666666667 41631 42928 42328 42652 45174
448.166666666667 41878 42411 42268 42416 45242
452.166666666667 41845 42711 41771 42570 45051
460.616666666667 40691 44469 42907 43694 44150
464.616666666667 40612 44365 42531 42627 43780
468.616666666667 40792 43713 42123 42738 43843
472.616666666667 40328 43566 42419 42449 43086
476.7 41376 44309 42050 43599 40548
480.7 40668 43257 41750 42785 40366
484.7 40641 42765 42043 42087 40279
488.7 40192 42195 41431 41136 39440
492.7 39800 41953 41534 40991 39816
496.7 39915 41905 41916 40899 39725
500.7 39676 41484 41372 40370 39604
508.783333333333 39097 39487 38980 41193 37047
512.783333333333 38748 38890 38576 39911 36120
516.783333333333 38004 38558 37349 39131 36193
520.783333333333 37203 37725 36843 38577 36006
524.25 40600 42119 38843 41433 38123
528.25 39853 41872 38159 40327 37005
532.25 38579 40375 37683 39561 36488
536.25 37336 39412 36428 39038 36294
540.25 37396 38792 35651 37383 35554
544.25 36792 37430 35476 36658 35536
549.033333333333 39983 40019 39712 37457 39316
553.033333333333 39125 39491 38503 37204 38130
557.033333333333 38161 38287 37354 36442 37309
561.033333333333 37217 37265 36656 35737 35863
565.033333333333 36683 36235 35482 35560 35130
569.033333333333 36055 36087 34762 34524 34674
573.033333333333 36977 40767 38781 36700 37918
577.033333333333 37702 39824 38246 36494 37044
581.033333333333 37022 38358 37364 35712 36164
585.033333333333 35811 37169 36192 34897 35270
589.033333333333 35538 35741 35385 34581 34372
593.033333333333 35323 34398 34492 33631 33677
597.033333333333 34290 33476 33540 33020 32688
600.95 39471 37788 37228 35596 36513
604.95 37944 37051 36613 35140 36007
608.95 37571 36001 36100 34084 35593
612.95 36081 34701 35015 33783 34554
616.95 35723 34409 34355 33106 34041
620.95 34136 32949 33704 32546 33411
628.95 39859 38224 38763 36131 38332
632.95 38527 37066 38113 36429 36104
636.95 36892 36245 36145 35338 34916
640.95 36900 34669 35527 34562 34308
644.95 35488 33100 33623 32811 32666
649.1 40573 36641 38082 38176 37320
653.15 38040 34804 36311 36826 35298
657.15 37105 34481 35011 35514 33342
661.15 35997 33279 33972 34158 32156
665.15 35249 31929 32342 33138 31424
679.166666666667 37597 35756 36273 35886 34880
683.166666666667 36402 33777 34032 34088 33690
687.166666666667 34700 32729 32768 33225 32345
692.883333333333 38150 36194 38429 36609 37617
696.883333333333 37793 35314 37058 35611 35994
700.883333333333 36475 33817 34948 33944 34621
704.883333333333 35069 32834 33410 33035 33345
708.883333333333 34150 30868 31753 31554 31935
712.883333333333 33323 29454 30687 30805 30981
716.766666666667 39884 37843 37839 35989 37639
720.266666666667 39130 36015 35892 35782 36119
724.266666666667 37944 34665 34679 34066 34955
728.266666666667 37334 33596 33161 32754 33940
732.266666666667 36602 32027 31905 31530 33093
736.266666666667 35632 31102 30959 30784 31889
740.666666666667 40653 40291 39174 38215 41314
744.666666666667 38470 37882 36945 36634 39386
748.666666666667 37382 36588 35185 34595 36922
752.666666666667 36408 34089 32808 33293 35235
756.666666666667 35836 32604 31567 32025 34184
760.666666666667 34461 30813 30128 30674 32713
764.666666666667 34417 29536 29133 29994 31430
771.683333333333 41792 41128 39027 40038 42682
775.683333333333 39873 38775 37778 38115 40365
779.683333333333 39300 36923 35443 36520 38616
783.683333333333 37246 34920 33458 34898 36303
787.683333333333 34785 32007 31869 34088 34743
791.683333333333 33976 31049 30431 32609 32893
795.683333333333 40356 35903 38455 38665 38029
799.683333333333 38351 34361 36755 37703 36783
803.683333333333 37956 33133 34276 35793 34928
807.683333333333 35770 31026 32763 34094 33299
811.683333333333 34983 29887 31397 33176 32103
816.533333333333 41376 36796 38271 38508 37985
820.533333333333 38962 36257 36553 36986 36806
824.533333333333 37972 34471 35435 35325 34786
828.533333333333 35832 33150 33881 33896 33264
832.533333333333 34411 31858 31930 33103 32568
836.533333333333 32368 30411 30681 32224 30764
841.033333333333 39296 39911 41072 41462 39371
845.033333333333 39150 38791 39337 39887 37688
849.033333333333 37735 36730 37896 38323 35846
853.033333333333 36293 35619 35095 36732 34282
857.033333333333 35053 33444 33349 35522 32731
860.183333333333 36589 40828 38803 40203 40035
864.183333333333 36495 38979 37441 38516 37755
868.183333333333 35669 36310 36204 37501 36533
872.183333333333 34906 34241 34398 36290 34572
876.183333333333 33830 32717 32952 35264 34114
880.183333333333 33845 31415 31852 33977 33095
883.533333333333 33407 29984 30733 33771 32375
887.533333333333 38200 40207 37145 37655 41556
891.533333333333 36430 37812 36175 37328 38553
895.533333333333 35957 35795 33714 35512 36509
899.533333333333 34618 33991 32161 34760 34749
903.533333333333 33793 32324 30528 33806 33680
907.533333333333 33072 30899 28572 32888 31820
912.45 36798 37688 34418 37974 37331
916.45 35408 35788 33526 37008 36049
920.45 34173 33965 32036 35737 34540
924.45 33833 32242 30437 34626 34081
928.45 32687 30316 28905 33255 32192
932.45 31824 28678 28218 32865 31605
936.45 38758 37518 36872 39029 36739
940.45 36712 35072 35375 36777 35674
944.45 35898 33366 33401 35931 34329
948.45 34737 31257 32341 34101 33311
952.45 33656 30030 30345 33404 32674
956.45 33253 28340 29005 31980 31131
960.866666666667 37069 33118 37365 32737 38338
964.866666666667 36686 34174 37332 32888 37184
968.866666666667 35938 32404 35681 32360 35723
972.866666666667 34250 30932 33396 31340 34766
976.866666666667 33195 29620 31782 30773 33310
980.866666666667 32616 28532 29718 29804 32032
985 37498 31623 34938 31296 36175
989 37761 31408 34060 32158 35014
993 35915 30310 33254 31220 35185
997 35156 29353 31921 31449 33889
1001 33804 27818 30054 30282 32612
1005.08333333333 36171 35414 32848 35926 36520
1009.08333333333 35792 33922 32501 34824 35877
1013.08333333333 34978 32344 31160 33597 34528
1017.08333333333 34042 30855 29745 32856 33752
1021.08333333333 32895 29331 28589 31154 32955
1025.08333333333 32132 28216 26941 30090 32193
1029 40052 33847 36808 36068 36840
1033 38352 33042 35063 35993 36334
1037 36412 31175 33599 34141 34309
1041 34862 28959 31850 33684 33091
1045 34336 27339 30397 32290 32567
1049 32448 26081 29554 31696 31424
1052.83333333333 37627 31039 36779 38527 37770
1056.83333333333 36668 30684 35647 37494 36096
1060.83333333333 35040 29083 33876 35712 34650
1064.83333333333 33851 27746 31459 33731 33628
1068.83333333333 33016 26523 30378 32132 32273
1072.83333333333 31706 24992 28723 30670 30801
1076.83333333333 37769 32998 33746 38650 39023
1080.83333333333 37149 32567 33116 37679 38312
1084.83333333333 35360 30692 30929 35405 36483
1088.83333333333 34423 28448 29269 33752 34449
1092.83333333333 32937 27340 28547 32513 33151
1096.83333333333 32304 25659 27050 30999 32033
1100.83333333333 31030 24494 25834 29482 31085
1105.16666666667 34282 32659 35308 32652 36040
1109.16666666667 36239 33618 35468 33818 35714
1113.16666666667 35937 33046 34184 32031 34733
1117.16666666667 34439 31128 31889 31096 32871
1121.16666666667 33627 29634 30470 29686 32561
1125.16666666667 33632 28728 30225 28854 31546
1129.16666666667 34584 26944 34082 34574 35173
1133.16666666667 36188 29412 34955 35782 35735
1137.16666666667 35302 29256 33433 33615 34096
1141.16666666667 34482 27675 31660 32340 32859
1145.16666666667 33230 26735 30485 30197 31705
1149 40330 38841 39619 38359 39524
1153 39098 37745 37869 36854 38376
1157 36533 34771 35024 34462 35893
1161 35528 32806 33918 32487 34465
1165 35155 31292 32185 30967 33373
1169 34410 29882 31668 29914 32022
1173 39233 33258 35931 35187 41352
1177 38641 32761 34996 34483 39705
1181 36845 30615 33297 32227 37823
1185 35820 29057 32069 30615 36097
1189 35418 28060 30568 28840 34291
1193 34042 26968 29619 27585 33273
1197 41424 38781 38995 37639 39049
1201 40065 36393 36652 35656 37678
1205 37732 33984 35227 32662 36029
1209 36004 31623 33225 30858 34010
1213 34810 30090 31218 28939 32581
1217 33719 28508 30314 27734 31471
1221 35560 32129 34450 34286 35260
1225 38240 34485 35540 34961 36121
1229 37138 33176 34888 33672 35370
1233 36298 30732 32711 31917 33464
1237 34853 29157 30854 30144 32017
1241 33513 27291 29599 28851 31052
1245 32250 25994 28633 27486 30275
1249 38076 29785 35624 33813 37431
1253 37564 29143 34371 32360 36414
1257 35343 26626 32471 30066 33958
1261 34473 24805 30375 28281 32649
1265 33970 22913 28977 26547 30970
1269 33296 22153 27755 25285 29478
1273 38998 32666 36420 32411 36984
1277 37499 31008 35454 31010 35354
1281 36251 28689 33277 28803 33869
1285 34496 27045 31999 26864 32334
1289 34338 25230 30599 25406 31055
1293 37285 30981 36384 35813 37330
1297 37621 32088 36200 34747 36471
1301 36711 30150 34599 31900 34483
1305 34813 27749 32583 29409 32355
1309 34027 26118 31376 27657 31385
1313 33126 24932 30401 27013 30505
